MR,Source,Followup,Result,BLEU_Score,,,
7,"In addition to the above, a fourth dose is also available to people aged 16 years and above who have disabilities with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19 infection.","In addition to the above, a ""fourth dose"" is also available to people aged 16 years and above who have disabilities with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19 infection.","In addition to the above, the ""fourth dose"" is also available to people over 16 years of age who have a significant, complex or multiple health problem that increases the risk of a bad outcome from infection with COVID-19.",0.666666667,,,
7,People who are now recommended to receive a fourth dose include people with immunocompromising conditions,"People who are now recommended to receive a ""fourth dose"" include people with immunocompromising conditions","Those who are now being advised to receive the ""fourth dose"" include those with immunocompromised conditions",0.625,,,
7,People who are now recommended to receive a fourth dose include people with cancers,"People who are now recommended to receive a ""fourth dose"" include people with cancers","Those who are now being advised to receive the ""fourth dose"" are cancer patients",0.5,,,
7,People who are now recommended to receive a fourth dose include people with specific chronic inflammatory conditions,"People who are now recommended to receive a ""fourth dose"" include people with specific chronic inflammatory conditions",Those who are now being advised to receive a 'fourth dose' include those with a specific chronic inflammatory disease,0.578947368,,,
7,People who are now recommended to receive a fourth dose include people with chronic lung disease,"People who are now recommended to receive a ""fourth dose"" include people with chronic lung disease","Those who are now being advised to take the ""fourth dose"" include people with chronic lung disease",0.705882353,,,
7,People who are now recommended to receive a fourth dose include people with chronic liver disease,"People who are now recommended to receive a ""fourth dose"" include people with chronic liver disease",Those who are now being advised to take the 'fourth dose' include those with chronic liver disease,0.529411765,,,
7,People who are now recommended to receive a fourth dose include people with severe chronic kidney disease,"People who are now recommended to receive a ""fourth dose"" include people with severe chronic kidney disease",Those who are now being advised to take the 'fourth dose' include those with severe chronic kidney disease,0.555555556,,,
7,People who are now recommended to receive a fourth dose include people with chronic neurological disease,"People who are now recommended to receive a ""fourth dose"" include people with chronic neurological disease","Those who are now being advised to receive the ""fourth dose"" include those with chronic neurological conditions",0.647058824,,,
7,People who are now recommended to receive a fourth dose include people with diabetes requiring medication,"People who are now recommended to receive a ""fourth dose"" include people with diabetes requiring medication","Those who are now being advised to take the ""fourth dose"" are also diabetics who need medication",0.411764706,,,
7,People who are now recommended to receive a fourth dose include people with chronic cardiac disease,"People who are now recommended to receive a ""fourth dose"" include people with chronic cardiac disease","Those who are now being advised to take the ""fourth dose"" include those with chronic heart disease",0.588235294,,,
7,"People who are now recommended to receive a fourth dose include people with disability with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19","People who are now recommended to receive a ""fourth dose"" include people with disability with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19","Those who are now being advised to receive a 'fourth dose' include people with disabilities who have significant, complex or multiple medical conditions that increase their risk of a poor outcome from COVID-19",0.545454545,,,
7,People who are now recommended to receive a fourth dose include people with severe obesity,"People who are now recommended to receive a ""fourth dose"" include people with severe obesity","Those to whom the ""fourth dose"" is now recommended are also those suffering from severe obesity",0.5,,,
7,People who are now recommended to receive a fourth dose include people with severe underweight.,"People who are now recommended to receive a ""fourth dose"" include people with severe underweight.","Those who are now being advised to take the ""fourth dose"" are also severely underweight.",0.466666667,,,
7,Eligible people can receive their fourth dose 3 months after receiving their third dose or after having COVID-19 if infection has occurred since the person’s third dose.,"Eligible people can receive their ""fourth dose"" 3 months after receiving their ""third dose"" or after having COVID-19 if infection has occurred since the person’s ""third dose"".","Eligible persons can receive the ""fourth dose"" 3 months after the administration of the ""third dose"" or after the infection with COVID-19, if the infection occurred since the administration of the ""third dose"".",0.575757576,,,
7,Pfizer and Moderna are the preferred vaccines for the fourth dose for people aged 18 and above.,"Pfizer and Moderna are the preferred vaccines for ""the fourth dose"" for people aged 18 and above.",Pfizer and Moderna are the preferred vaccines for the “fourth dose” for those 18 and older.,0.645846481,,,
